"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ANKFY1",1747.42546243519,0.311712941688757,0.0721089835256918,4.32280315777432,1.54059177085375e-05,5.41924358090537e-05
"MLLT4",2720.72645070457,0.259592086451318,0.115175108824398,2.2538905246194,0.0242030559266752,0.0406358195360748
"CREBBP",2854.73701917863,0.503857057697684,0.0851466874874169,5.91751802173332,3.26836059056021e-09,2.56538046830913e-08
"ZNF394",372.70406144233,-0.24062600409463,0.0701166130611266,-3.43179731007337,0.000599595506277225,0.00147550488860107
"SIDT1",894.315937257557,0.950840696735554,0.209524872581712,4.53808030053682,5.67686447144604e-06,2.20296483011923e-05
"SIDT2",1260.75696334359,0.454870692134969,0.0990823664728382,4.59083395287763,4.41478463338212e-06,1.75193880401594e-05
"SIX4",627.581409091875,0.835792934652199,0.173018759611506,4.8306492112698,1.36088583961182e-06,5.97404085281063e-06
"LOC283070",290.385452487135,-0.670188357073628,0.176612985948914,-3.79467202523535,0.000147838751070397,0.000418225119350879
"MR1",255.163877939993,0.535938363917097,0.141386748501476,3.79058412190237,0.00015029341927037,0.000424257404644194
"WASH3P",244.439322270111,-0.492409114251899,0.112454971190361,-4.37872251479537,1.19377013987324e-05,4.30863623557757e-05
"CNPY4",325.80188238263,-0.299717114597507,0.086819812162055,-3.45217418851431,0.000556088609165943,0.00137745471630623
"CNPY3",1369.91674147562,-0.567813022012145,0.104808397802394,-5.4176290632999,6.03945512714554e-08,3.539507918015e-07
"CNPY2",1432.54959923245,-0.388042597140314,0.0859226321685974,-4.51618610075745,6.29633354877371e-06,2.41769657241856e-05
"SYNJ1",393.89490683931,0.418259447869279,0.102082162207633,4.09728241275444,4.18028787831247e-05,0.000134437159399528
"PHOSPHO2",105.584900660423,0.962393598226006,0.137551808674592,6.9965899212765,2.62267471864728e-12,3.93640448364358e-11
"AAGAB",1857.07762839528,0.396196692102428,0.089707140105626,4.41655693890057,1.00285492965733e-05,3.683197388136e-05
"SLC7A6OS",154.526470945272,-0.22904242279138,0.095149832665074,-2.40717630684234,0.0160764066386167,0.0281176907499485
"C4orf10",277.501088526701,0.221185030507612,0.10051627834011,2.20048965361812,0.0277721732080968,0.0460525467294254
"CHFR",468.514097653145,-0.40081142110066,0.0828184424561755,-4.83963968910372,1.30074737519945e-06,5.72824948134838e-06
"EFHA1",925.76867126315,0.432899192445861,0.105183229229367,4.11566744639362,3.86060602866118e-05,0.0001251345903848
"RFX7",669.932655053114,0.649588299421461,0.08942510307067,7.26404865206709,3.75672787303047e-13,6.68240662063515e-12
"GPR77",108.823523020416,2.21706180687964,0.218250603195447,10.1583307189956,3.04240649914356e-24,6.45922528197206e-22
"RFX3",70.0801816929294,0.606872354098375,0.157915424238493,3.84302139594573,0.000121528869340089,0.000351193086086408
"APC",1026.72299920774,0.835135214718973,0.0802359113754377,10.4084966494769,2.26774440865351e-25,5.63213578322756e-23
"TMEM179B",1187.87218058003,-0.359385684486548,0.099715865693702,-3.60409732178905,0.000313239676302793,0.000818577299816095
"UQCRC2",3559.75293633272,0.191097460326632,0.0848359619969841,2.25255252405136,0.0242873774371167,0.0407669917374096
"XPNPEP1",941.549733689929,-0.351349073185909,0.0823555705487256,-4.26624538989786,1.98790123852308e-05,6.82848225539647e-05
"ADNP",4188.15332643706,0.364468690971932,0.0844999152793799,4.31324327091807,1.60876929524437e-05,5.63347439034361e-05
"KHDRBS3",197.610079604033,-1.17806600295379,0.199391093897356,-5.90831806941312,3.45618220425866e-09,2.69672355392156e-08
"GGCT",2483.48260168821,-0.626547576047879,0.124431493154976,-5.03528134366698,4.77147505497305e-07,2.31333061320848e-06
"STAC2",862.994888159949,-3.12674270994279,0.530255120744271,-5.89667612366302,3.70896843115813e-09,2.86005573868392e-08
"ZNF395",1572.47194164337,0.673986561577342,0.136930027995985,4.92212388649408,8.56099885083179e-07,3.89469620466136e-06
"STAC3",62.852018374203,-0.7827346060497,0.145583906348723,-5.37651877656578,7.59397830263918e-08,4.33663932310801e-07
"VPS37B",826.794778300939,-0.707374995122452,0.122698655357055,-5.7651405637982,8.15898112749044e-09,5.89443845121606e-08
"TTC7A",669.257752478963,-0.9937823281757,0.130582225561006,-7.61039508942522,2.7325929926161e-14,6.22303141207711e-13
"UQCRHL",421.383374819076,-1.17570924544397,0.112345183850814,-10.4651503975927,1.24878068688306e-25,3.35463269009016e-23
"ZBED4",825.805201283145,-0.355065373322248,0.10414177851954,-3.40944218900227,0.000650958729753147,0.00158744672655808
"C11orf2",1328.11034530162,-0.422230586858315,0.105231406289535,-4.01240087675521,6.01043194952225e-05,0.000186416860866073
"OSTM1",686.782778721262,0.290565621464837,0.108789471028006,2.67089837572642,0.00756485457689302,0.0142945995974222
"RUNX2",436.557986801388,0.552613175289502,0.19117867399627,2.89055867863319,0.00384557731974993,0.00782732863149347
"IGFBP3",3139.85660933623,-0.485269938753736,0.171558923786718,-2.82859048100012,0.00467534828249055,0.00930897132694344
"BOP1",443.916968391007,-1.52837971129709,0.217179914014776,-7.03738979836369,1.95874337460506e-12,3.01554842572238e-11
"IGFBP4",13475.4715105799,0.465492357690783,0.153451183450324,3.03348822227541,0.00241744147389125,0.00518760712762155
"IGFBP5",33976.5636309577,1.47223682059172,0.285970867910282,5.14820558943649,2.62990158531483e-07,1.34593291475502e-06
"SKP2",202.981014821987,-0.907628355509762,0.149811549195965,-6.05846719015309,1.37424770460289e-09,1.1573398935181e-08
"TTC4",583.35453730995,-0.410632768173418,0.0702634761797426,-5.84418520830039,5.09053672780704e-09,3.84433361721882e-08
"CKLF",368.809211273555,-0.48947994942994,0.0947152567899732,-5.16791028202921,2.36725890417857e-07,1.22196976296873e-06
"C15orf23",441.006129742906,-0.640499727970425,0.121765235120272,-5.26011983090065,1.43961552755937e-07,7.80463722786821e-07
"STMN1",4199.37224953675,-1.34252867115731,0.143128879645359,-9.37985872930595,6.60611809801817e-21,7.43216517300967e-19
"S1PR2",253.591336525105,-0.615803688815952,0.100342925307117,-6.1369915908987,8.40988357157181e-10,7.4796822603108e-09
"KDM3B",2742.51468273471,0.598258282130606,0.068661161455101,8.71319781739811,2.95420473557912e-18,1.64772020908593e-16
"STK17A",629.353497650694,-0.433073158755143,0.125991054130595,-3.43733260860127,0.000587473712409296,0.00144853754841701
"KDM3A",1500.45384067516,0.191074596193767,0.0826466714153409,2.31194545311477,0.0207806894634835,0.0354459265787007
"TMC4",1960.17925803771,0.618094924263409,0.187183238699729,3.30208478364309,0.000959690572860157,0.00225096347301466
"TMC6",894.195411798358,-0.606973091753212,0.158658440594963,-3.82565900356191,0.00013042272043977,0.000374919036721707
"KIAA1958",85.3489987374028,0.770960751994461,0.164705806648758,4.68083528857345,2.85708423616748e-06,1.17929757919952e-05
"EIF2B4",836.962514582065,-0.315170741551367,0.0688960134496126,-4.57458604309332,4.77162481489272e-06,1.87657297395975e-05
"EIF2B3",552.883819294508,-0.375860252839115,0.0810415467182599,-4.63787116682001,3.52016084066093e-06,1.4274761905613e-05
"PRKAR2A",452.198234390265,0.878769974237447,0.136110085842726,6.45631783123594,1.07281180254284e-10,1.16225693472192e-09
"CSNK2A1P",607.616112077628,0.469005632717687,0.116534307277745,4.02461424170884,5.706878532176e-05,0.000177924306298041
"TXNIP",10684.1156153803,0.410807310326976,0.15937319987874,2.57764361034063,0.00994765362039707,0.0183108606635836
"SLC36A4",144.09724043672,-0.368698941655917,0.150675583961502,-2.44697204392532,0.0144062012692614,0.0254980270683458
"IFT140",908.809132518896,0.725075032461935,0.139006202386894,5.2161343883336,1.82695649323501e-07,9.68515035056483e-07
"MLF2",4055.97591760823,-0.557891042991043,0.0943868182694041,-5.91068809416458,3.40681583118294e-09,2.66136004663864e-08
"FANCF",607.668094538902,0.275429126932954,0.0940320504233617,2.92909838393278,0.00339946803919043,0.00701806740901248
"RSPH1",133.360385834772,0.970516274041865,0.231654108107806,4.18950599222791,2.79562400106736e-05,9.3090813878193e-05
"IFI16",1966.36141988076,-0.367535076600568,0.151026485086499,-2.43358028487564,0.0149503195187337,0.0263618293134752
"LOC440944",222.498340277108,-0.475521165490948,0.13870034221055,-3.42840657717409,0.000607135455926694,0.00149266417750524
"C9orf129",106.303841771997,0.793073949429359,0.105922183353809,7.48732630236933,7.0290796340146e-14,1.43670458420084e-12
"KIAA1267",1268.86797467827,0.373749616122076,0.0843498449586974,4.43094609486343,9.38205425969064e-06,3.46218055005068e-05
"RTCD1",700.605733584446,-0.217587805589184,0.0940300535457441,-2.31402405278149,0.020666402797541,0.0352784152540568
"CLIC2",259.901739361271,-0.398750359761695,0.164073512571453,-2.43031525023298,0.0150856948984379,0.026557844315653
"KIAA0020",730.326255549833,-0.757051907544249,0.109096428115673,-6.93929141971141,3.94071477173244e-12,5.6876785680169e-11
"TMEM147",1523.19898938618,-0.681545242322901,0.0975888066781964,-6.98384646274371,2.87205937344397e-12,4.28141761411586e-11
"TMEM141",1165.55001049639,-0.336746307775177,0.134264277279681,-2.50808565463555,0.0121387238235005,0.0219179727968089
"SF1",4291.6981423382,-0.116969505094573,0.0493501063523765,-2.37019762955264,0.0177785793023782,0.030792031494369
"PKIB",1154.47513772475,1.27868271700971,0.266339911274343,4.80094294126502,1.57920264110849e-06,6.84685255761231e-06
"TMEM149",139.006680319882,-0.961293748996889,0.131233608351024,-7.32505766682586,2.38796006452831e-13,4.39004445941148e-12
"KRTCAP3",366.949914553006,-0.836089679842434,0.20343696088323,-4.10982191344443,3.95964368460515e-05,0.000128092380979252
"NUMBL",367.452235454902,-0.436829848029653,0.124147708384544,-3.51862997484082,0.000433781270526687,0.00109995431784681
"RTKN2",211.15648627282,-0.599523934611832,0.169225988116225,-3.5427415214741,0.000395990626585063,0.00101349885625883
"RNF180",109.262530227364,0.696138990043039,0.195125251032838,3.5676519894695,0.00036019445413734,0.000931481257330022
"SECISBP2L",1399.01257621342,0.673642814483513,0.117842096720298,5.71648700449063,1.0874878264969e-08,7.63852842058631e-08
"ZSWIM3",125.707672871701,-0.228759969342176,0.0971711087695744,-2.354197376554,0.0185627516227675,0.0320363838482351
"FAM32A",1620.26345884904,-0.469442453774232,0.0665717663144303,-7.05167490309588,1.76776837675078e-12,2.73754531096123e-11
"KIAA1191",2358.25130025971,0.374775701315608,0.0707391839848463,5.2979929962988,1.17082456361413e-07,6.48634837157103e-07
"FER1L4",101.379067452124,-0.955216759601701,0.323238452510335,-2.95514581320166,0.00312521307489317,0.00651832985340181
"VWA1",1740.2925262627,-0.593126777890209,0.173630807913693,-3.41602268063532,0.000635429543165071,0.00155323288332067
"C19orf22",1439.34332819647,-0.421452417746858,0.0857635027874099,-4.91412318817658,8.9180665530824e-07,4.04634178284817e-06
"C19orf24",502.644282463236,-0.593807170420218,0.104201757402705,-5.6986291327636,1.20774634829128e-08,8.36466844818953e-08
"C19orf28",1000.88428558974,-0.77098667060571,0.0968506939539482,-7.96056939945426,1.71249371497061e-15,5.0541602623673e-14
"C19orf29",350.991548021295,-0.480336127775554,0.0980024677451649,-4.90126563980582,9.52211967190321e-07,4.29098463681143e-06
"ITGB1BP1",781.830949671496,-0.514083320545314,0.0762721069275123,-6.74012219216508,1.58253485894423e-11,2.02045648382957e-10
"ZNF7",670.219901867395,-0.352531545654694,0.123562299977426,-2.85306720350057,0.00432994636459815,0.00871218037254746
"RPL31",11000.9116664118,-0.498040641487037,0.122745743794262,-4.0574982568994,4.96011873525658e-05,0.000157035975831704
"ZAP70",73.2742298431546,-1.27708377415723,0.281379201728312,-4.53865732190941,5.6613550484946e-06,2.19824237472963e-05
"C11orf10",1271.65038486889,-0.720189827239584,0.100047632942562,-7.19846942958707,6.08921941240604e-13,1.05049010649411e-11
"UFSP2",588.550449973045,0.470303791683336,0.0714605912245945,6.5813028359255,4.66343623317287e-11,5.43959533561601e-10
"OGFR",1005.00799910662,-0.356463516466013,0.141683083404177,-2.51592150524516,0.0118721620655251,0.0214838148568197
"EPM2AIP1",1051.35871463999,0.491614679596273,0.108766522483677,4.51990804128219,6.18664983211168e-06,2.37974493688153e-05
"RAC2",697.221838657752,-0.710284538739215,0.168751239499712,-4.20906264656164,2.5643228889128e-05,8.62175790210962e-05
"RAC3",324.302076732181,-0.866877858434332,0.158512003887301,-5.46884675718733,4.52973163523118e-08,2.74642365336472e-07
"RAC1",6553.71936595486,-0.214017601049388,0.0711513424824165,-3.007920772574,0.00263041703410324,0.00558995470130787
"RCL1",376.464482947326,-0.427102579173741,0.0989895574399134,-4.31462257453764,1.59875808363725e-05,5.60044362571011e-05
"MRPS18A",699.9941044027,-0.528080088413401,0.0828313587357143,-6.37536431218422,1.8252853154932e-10,1.87412095224937e-09
"CPLX1",125.623407176311,0.804465624038451,0.229312535473499,3.50816244030157,0.000451213447990177,0.00113985564406879
"AP2A2",1607.74119502247,0.219068849084675,0.0750982081032082,2.91709821868993,0.00353304499692949,0.00725740812961654
"LOC389333",52.003208205833,0.852894752637223,0.177203484119013,4.81308116980593,1.48620888772071e-06,6.46709672365873e-06
"LILRB3",58.7726693229698,-0.794718099180765,0.193996835681872,-4.09655186584585,4.19349567884785e-05,0.000134828978067109
"PBX1",8969.83638596469,0.947745076839545,0.150181001929027,6.3106855372255,2.77802147940154e-10,2.7227920129086e-09
"NSUN2",1861.51701224659,-0.275512883248779,0.0830373516732423,-3.31793918877545,0.00090684225349682,0.00214035585131408
"NSUN5",548.675841059223,-0.450402254910935,0.0816491340002356,-5.51631392575009,3.46183652020975e-08,2.16033994311573e-07
"NSUN7",142.174312726462,0.576747719045805,0.207258566089841,2.78274490616614,0.00539011674594527,0.0105690610348395
"SGK269",1139.60158841754,0.359007319124745,0.108574508374707,3.30655256467526,0.000944516274528316,0.00222130922308669
"TBC1D1",1181.77984265257,-0.550743369017272,0.119208810422584,-4.61998880003031,3.83760759263079e-06,1.54007404700607e-05
"ZXDA",70.3535381706371,0.755369757100574,0.0921081006065455,8.20090472093499,2.38584576797438e-16,8.39702883525313e-15
"RAD9A",272.281704157726,-0.449934975154974,0.122512339965457,-3.67256861865372,0.000240124644275071,0.00064400177110692
"ERGIC3",5254.63063258896,-0.33043946546728,0.110503117946945,-2.99031802546903,0.00278687126775016,0.005883494225725
"CDR2L",715.637231784639,-0.706024653744367,0.129820536264971,-5.43846662521351,5.37410739662248e-08,3.18789435158818e-07
"ERGIC1",8476.85222740165,0.609402752669544,0.123214330951214,4.94587559714,7.58023590650743e-07,3.50100509604762e-06
"PDF",186.567026834148,-0.401764710083101,0.129175107653405,-3.11023321274167,0.00186939683170704,0.00410799173551916
"B3GAT3",684.659948417345,-0.712737409111026,0.112006466672512,-6.36335945847615,1.97388006513796e-10,2.00325237451126e-09
"PER1",578.485470380422,0.596795071824996,0.179351265202372,3.32752083544881,0.000876224364945882,0.0020744139057163
"UXT",837.769186625867,-0.446624223617643,0.0723626100343168,-6.17203032623945,6.74185646066404e-10,6.13289955713343e-09
"SPG21",2127.92417354095,-0.272971504427505,0.0687287311494114,-3.97172332243534,7.13545651346892e-05,0.000217760855125142
"GSDMB",136.485604465408,-0.92453290532628,0.283640103239845,-3.25952816532611,0.00111597699292031,0.00257396270506572
"DLGAP4",2184.66587327635,-0.212927163318419,0.0873958477962716,-2.43635331297173,0.0148361854557781,0.0261927987691323
"DLGAP5",437.011521995945,-0.778462623705858,0.192101939094243,-4.05234131095341,5.07076170517053e-05,0.0001601873143111
"TTC8",653.786532998828,0.820276218985124,0.108287772121879,7.57496624883828,3.5922101030871e-14,8.00072108069974e-13
"PLK2",2661.33284300138,0.598550698618344,0.192266046624467,3.11313780632017,0.00185109562313644,0.00407049309845388
"ZNF720",412.222297992489,0.600539620109871,0.0964220155295448,6.22824172272005,4.71698907992688e-10,4.41919766968524e-09
"OIP5",99.369773911935,-0.843751394734183,0.16687987636408,-5.0560403873585,4.28050721256673e-07,2.10083208199164e-06
"CLCN3",1753.53412240379,0.857954386393702,0.108306399413749,7.9215484129998,2.34570889257653e-15,6.66880478466196e-14
"CLCN2",152.964128193849,-0.416328298728041,0.142011318474365,-2.93165575251802,0.00337160252297795,0.00696819029831351
"CLCN6",303.354667471747,0.284302632549588,0.0917937933788045,3.09718796973952,0.0019536595038461,0.00427744844463177
"CLCN5",244.984221630184,-0.714073124525738,0.141671161607078,-5.04035624770413,4.64666051355787e-07,2.25780702620754e-06
"CLCN4",106.237052093709,-1.56370930333913,0.223579598613333,-6.99397133297242,2.67212181263156e-12,4.00149481452437e-11
"FBXL19",515.417835759695,-0.468177367646798,0.107690106811711,-4.34745011875024,1.37729380360153e-05,4.89320332977245e-05
"BRD8",1192.58458518241,0.408611298618555,0.0865139939126963,4.72306594735294,2.32315474946044e-06,9.7636289805708e-06
"BRD9",667.2613265252,-0.271632764472514,0.0768292365083863,-3.53553903197859,0.000406944121972908,0.00103890719114224
"FBXL18",436.13348426659,-0.434713233016621,0.157823599509874,-2.75442477783193,0.00587954037226133,0.0114047141055225
"BRD4",1743.78556214925,-0.323829413739725,0.0819679446566803,-3.95068358851833,7.79282938687783e-05,0.000235592588928509
"BRD2",6143.8173505822,0.234446789617693,0.0830677473926253,2.82235641360978,0.00476721640752394,0.00948184792569321
"BRD3",1312.13612569334,0.30558187525802,0.104245942888605,2.931355089613,0.00337486777314092,0.00697384372022825
"DNAJA1",4187.50038831259,-0.313629260334895,0.0905421201958252,-3.46390453036195,0.00053239542423482,0.0013242481045357
"DNAJA4",2013.16378833063,0.427935938898705,0.171082889312048,2.50133687021247,0.0123725427700991,0.0222881867363917
"LOC643387",41.51773708044,-0.450183340291831,0.08628593418634,-5.21734329629706,1.81507667204204e-07,9.62604924822297e-07
"PTPN11",3410.01927455498,0.218655726783483,0.0865302871775888,2.52692709010348,0.0115065387618411,0.0208824720422052
"SETD1B",1027.84038963493,0.24811485916122,0.0849460286794384,2.92085295826523,0.0034907453800156,0.00717723858749536
"LYAR",290.031721303369,-0.913943065388103,0.098194451246486,-9.30748177505406,1.30898963452915e-20,1.35671106766198e-18
"C8orf30A",1085.31494461491,-0.941793105979745,0.148068348549586,-6.36052954736882,2.01059373348957e-10,2.03894031694324e-09
"C16orf75",370.920045623289,-0.995285654252158,0.174856422761504,-5.69201656155165,1.25547672700304e-08,8.66134180164622e-08
"MRPL27",929.932723850849,-0.369486299879813,0.14237638869891,-2.59513746103774,0.00945530950119717,0.0174915622069987
"DMD",251.512656167991,-0.72266232314448,0.244521307526238,-2.9554165665785,0.00312247138748485,0.0065136435615631
"C16orf72",1519.59349447024,0.410803822224076,0.078467670596536,5.23532582401155,1.64694070808478e-07,8.82682432431593e-07
"LRFN4",440.032064064913,-0.737737771848868,0.204182033219971,-3.61313755287216,0.000302514116109712,0.000793383803616684
"GAB1",888.838806799101,0.976687055160721,0.119315621984706,8.18574331604218,2.70628006270537e-16,9.47413948547628e-15
"C2orf88",49.0454896516997,-0.792306560698584,0.228149615066327,-3.47274993415284,0.000515155101840823,0.0012852514415335
"TBC1D9",11055.5874073749,2.04368441227769,0.214371768484726,9.53336545536452,1.52265245066785e-21,2.0451708375654e-19
"CHD1L",942.796244374282,-0.554290632697464,0.120698477323614,-4.59235812239215,4.3826545186527e-06,1.74018717856447e-05
"DNAJB11",1444.41437294971,-0.617703035621157,0.0840168334091259,-7.352134215928,1.95066784187015e-13,3.65243823649173e-12
"DNAJB14",398.992467774255,1.01634958640399,0.0944772252936988,10.7576146869734,5.45642341971298e-27,1.89007635457058e-24
"CISD3",1230.704758872,-0.566779563317807,0.191443144586658,-2.96056338053541,0.00307076930751623,0.00642003437020904
"CISD1",375.919818087004,-0.371085346697769,0.122232653337505,-3.03589373678357,0.00239823869411802,0.0051514386309849
"TSHZ2",107.431489773755,0.65608844371479,0.213496358801422,3.0730661984031,0.00211871482024982,0.00460284587868434
"TSHZ3",321.389491582244,0.603535595181193,0.164361734868317,3.6719957699688,0.000240663666846424,0.000645315919066915
"FOXS1",60.8126560135745,-0.48082502896767,0.173984346354253,-2.76361085950026,0.00571656697359859,0.0111246556879773
"ZNF581",384.312510562103,-0.295954615271563,0.118777704269957,-2.4916680877997,0.0127144790425426,0.0228291757791553
"MCOLN1",447.670279683447,-0.337952158832415,0.0824070253263181,-4.10101150349962,4.11348108226305e-05,0.000132450468409561
"ZNF582",48.4134699930819,0.6992938513482,0.170035934696355,4.11262391445066,3.91187376247068e-05,0.000126640418926221
"TIPARP",913.08963886439,0.600323358463473,0.140840869133482,4.26242298955508,2.02222198827686e-05,6.93190313325218e-05
"ZNF587",1567.97579268972,1.11020506382709,0.149162616789542,7.44291758700852,9.84855331688892e-14,1.96418950470013e-12
"U2AF2",3072.84953710136,-0.380706474537632,0.0797947407323408,-4.77107226671309,1.83247774385777e-06,7.85185694739576e-06
"ZFP161",381.16970239819,0.151477047949295,0.0615878755966459,2.45952708194313,0.0139120200957448,0.0247130796923467
"RELA",2070.70071802556,-0.260924556215108,0.0721994158272926,-3.61394276152127,0.000301575666226624,0.000791237890081931
"LPAR6",595.535514981616,0.341471001298851,0.131726732937613,2.59226805131935,0.00953454506476945,0.0176219063026622
"LSM12",1148.81961038826,-0.267777200255102,0.0812144547333844,-3.29716183078711,0.000976672088726253,0.00228631241399674
"UXS1",695.625437046986,-0.36779089565691,0.0842194627762213,-4.3670534521713,1.25933916386973e-05,4.521735246595e-05
"ZP3",215.026004178676,-0.546447201209818,0.175660688476297,-3.11081099561758,0.0018657431584307,0.00410064738594479
"TMEM123",6317.58464542897,-0.509943536195366,0.155370815194255,-3.28210633095927,0.00103034743811058,0.00239619493424904
"MYO1G",156.963092550665,-0.691908283283272,0.19118545360133,-3.61904250689531,0.000295695070088552,0.000777513824925213
"MYO1F",338.148222494817,-0.546660228115877,0.157477495635386,-3.47135459520884,0.000517839693717585,0.00129097043340996
"GRN",7500.00791361922,-0.35756332999118,0.111030984741984,-3.22039231501093,0.001280152768218,0.00291533752388469
"RPL36AL",2942.76541973143,-0.323006991619822,0.101635420611733,-3.17809470040738,0.00148246321564362,0.00332633097292818
"CHMP6",413.82020916246,-0.543523417691293,0.10392446983959,-5.22998499323819,1.69523800312265e-07,9.06376554733191e-07
"BCR",1606.99537125206,-0.242228794085754,0.106389757807437,-2.27680557863645,0.022797838249556,0.038497491325068
"CTPS2",1265.65733864803,0.532404446709383,0.148755903753261,3.57904750854442,0.000344848780242199,0.000894256204556357
"NDC80",348.973550142545,-1.1531251239688,0.181581156171017,-6.3504669112403,2.14662381759675e-10,2.15851561526136e-09
"FAM188A",482.032082404816,0.461094382711742,0.114931045303071,4.01192194411742,6.02264151063464e-05,0.00018675154347346
"FAM160B1",769.173579086477,0.413761702090321,0.0839302040220141,4.92983076726222,8.23008796940123e-07,3.7615502757371e-06
"RAD54B",248.760329722168,-0.484989203717841,0.173880512932538,-2.78920964482091,0.00528368503179302,0.0103835691360841
"GALNTL4",284.653111605751,-0.338497125164774,0.148002771618805,-2.28709990672745,0.0221899923369675,0.0376206683579988
"LSM11",219.118740212825,0.459043745456496,0.0804482592643432,5.70607430980121,1.15611541112726e-08,8.05182389241701e-08
"GALNTL2",207.629673521398,0.958401132265236,0.245111549574325,3.91006108822556,9.22727823957648e-05,0.000275042263287014
"SF3B1",7143.97254605138,0.265231866578303,0.0575439651117991,4.60920386808587,4.04213824743746e-06,1.61281193546588e-05
"SRM",1095.90333859665,-0.984822174268485,0.105855876969855,-9.30342464168461,1.35993308280613e-20,1.39849993507634e-18
"SRR",273.237812135841,0.311535361487863,0.131220137979678,2.3741429195579,0.0175897405506814,0.0305102962427846
"LGALS9",1248.46796231548,-0.743662988615933,0.161627740927989,-4.60108508815489,4.20295680514689e-06,1.67444069086406e-05
"LGALS8",1858.480411716,0.597461784141337,0.120211510686995,4.97008797848818,6.69225285402555e-07,3.13711268937102e-06
"LGALS3",3336.46041434419,-0.476760030916039,0.18219044897431,-2.61682230654838,0.00887525303038563,0.0165410391945963
"LGALS1",5577.07738461467,-0.68160406831937,0.152958290674849,-4.45614334020173,8.34472478707951e-06,3.11961409748161e-05
"RNF114",2207.5223659249,-0.366672972402614,0.102916265035062,-3.56282821065936,0.000366880779173921,0.000947469432267279
"AKIRIN2",667.540872660199,-0.290955693351635,0.0830262910026826,-3.50438023712554,0.000457671372599753,0.00115452822490045
"ERCC6L",170.989799965889,-0.511412618644698,0.171928518296918,-2.9745653816518,0.00293403922607136,0.00616255917229573
"EIF2AK3",1148.67289299785,0.479681607680148,0.106191818975304,4.51712393957299,6.26852185845076e-06,2.40771967384848e-05
"EIF2AK4",1689.5816920717,0.261713264004377,0.0846108343325115,3.09314127521627,0.0019804982914901,0.00432398391290167
"HN1",2369.20948950484,-1.25629961009421,0.146048947851794,-8.6019079806659,7.84016445969588e-18,3.88041247776143e-16
"SMS",2675.10431609966,-0.574581727811563,0.12046661925668,-4.76963437138791,1.84560599061653e-06,7.89269384486206e-06
"NMB",91.9157028925655,-1.70743776976953,0.187544718714913,-9.10416343082956,8.69338091402642e-20,7.43058266047596e-18
"AVPI1",154.540507143629,-0.618120474597474,0.140618997000553,-4.39571101901006,1.10410743131453e-05,4.01917646403149e-05
"OCRL",1503.33155032129,0.294367338765194,0.095441139879836,3.08428146537032,0.0020404445336081,0.00444454267679685
"VSIG10L",64.109369363291,-1.09203496926278,0.231821848851148,-4.71066456710028,2.46910330709332e-06,1.03288813672482e-05
"PLAUR",697.996955578771,-0.710063559848514,0.169008977806619,-4.20133633765285,2.65344036647383e-05,8.88507645481939e-05
"XIST",7660.96137814379,0.69770109461667,0.247332649441269,2.82090171351334,0.00478888727864373,0.00951775981410047
"KIAA1033",1183.82665418512,0.531621187587425,0.0959220105249195,5.54222315272797,2.98655359561635e-08,1.88637259976478e-07
"LPGAT1",2724.52481258448,0.381386723043008,0.112784106687246,3.38156442645422,0.000720743292950947,0.00174171910503274
"SEMA6D",161.708193543334,1.46094667668911,0.247631689515485,5.89967576261177,3.64216600799381e-09,2.82342939712736e-08
"PRKX",608.238400460363,-1.42368207779853,0.184862501606188,-7.70130267322355,1.3468603973546e-14,3.30143825146714e-13
"GCNT2",443.887357728472,-0.982483251772602,0.259135410939586,-3.79138940606483,0.000149806854914018,0.000423065357484064
"C14orf135",860.241793305345,0.538573800259702,0.0761216925834687,7.07516848326969,1.49267294003215e-12,2.35820587596685e-11
"LOC440957",120.723627538956,-0.337923082998349,0.13735517832601,-2.46021363822406,0.0138854332690359,0.0246691804724415
"C14orf132",628.189522097732,1.25267693982377,0.25107426095167,4.98926865332844,6.06083096511074e-07,2.87490875653163e-06
"ZNF165",130.534717838398,-0.392280676170599,0.140865696853575,-2.78478497556691,0.00535632301531345,0.0105121932086732
"LPCAT4",307.581723901668,-0.538958056539972,0.110625931847037,-4.87189619595874,1.1053224197203e-06,4.93113724395168e-06
"SPNS1",924.159252818975,-0.332955239571942,0.0925956049561113,-3.59579960333708,0.000323396688881468,0.000842471923660657
"PIGB",272.647384873905,0.38644436031173,0.0942271712131351,4.10119878731816,4.11015274665362e-05,0.000132375680460488
"PIGC",953.1292100262,-0.449033633516987,0.105865598974157,-4.24154435310567,2.2198700906245e-05,7.54457784737679e-05
"CALCRL",685.828034749518,0.425617896137938,0.167165285211717,2.54609021005101,0.0108937032314627,0.0198909440471278
"MGC70857",487.757009280703,-0.866908277840714,0.153560019556332,-5.64540353892504,1.6479424839177e-08,1.10541938772664e-07
"PIGK",922.264977812629,0.481693798589986,0.0896261568609451,5.37447789195439,7.68049058606194e-08,4.38034218303004e-07
"PIGN",889.955502795289,0.579765763881418,0.110938980280202,5.22598785762303,1.7322772769249e-07,9.23156509966089e-07
"PIGO",1240.29027797661,0.297961353781167,0.106413039702448,2.80004550771528,0.00510954027851932,0.0100774466116497
"PIGS",1682.43769903831,0.561538777164893,0.116473182618186,4.82118513929243,1.4270783174847e-06,6.23039200432873e-06
